#Time (S)	Lockin (mV)	Temp (V)
593.79	0.182022	0.810814
594.31	0.182922	0.809441
594.83	0.179718	0.810890
595.35	0.189407	0.812187
595.87	0.184509	0.810051
596.39	0.182144	0.808983
596.91	0.189117	0.808640
597.43	0.184143	0.808220
597.95	0.183594	0.810051
598.47	0.184769	0.808525
598.99	0.187027	0.808029
599.51	0.181183	0.807877
600.03	0.190964	0.808411
600.55	0.186661	0.808830
601.07	0.181396	0.807037
601.59	0.183105	0.806770
602.11	0.183365	0.806198
602.63	0.186111	0.806465
603.15	0.182312	0.806503
603.67	0.180405	0.805206
604.19	0.184372	0.804977
604.71	0.185837	0.805511
605.23	0.183807	0.805206
605.75	0.186615	0.805016
606.27	0.191040	0.803719
606.79	0.187134	0.802765
607.31	0.188644	0.803757
607.83	0.193802	0.804787
608.35	0.185226	0.803909
608.87	0.186859	0.803032
609.39	0.186142	0.802345
609.91	0.192917	0.803185
610.43	0.187988	0.803719
610.95	0.189316	0.803032
611.47	0.183533	0.802155
611.99	0.189667	0.801506
612.51	0.192062	0.801086
613.03	0.195084	0.801620
613.55	0.185150	0.800476
614.07	0.188293	0.801201
614.59	0.193466	0.799713
615.11	0.183990	0.799828
615.63	0.188828	0.800438
616.15	0.193207	0.799026
616.67	0.189407	0.799217
617.19	0.184464	0.798492
617.72	0.197617	0.797348
618.24	0.188583	0.798073
618.76	0.189758	0.797386
619.28	0.194733	0.798836
619.80	0.198242	0.798264
620.32	0.184616	0.796394
620.84	0.187927	0.797348
621.36	0.192184	0.795746
621.88	0.194611	0.795898
622.40	0.194183	0.796814
622.92	0.187225	0.796051
623.44	0.190170	0.794640
623.96	0.191559	0.794792
624.48	0.188202	0.796165
625.00	0.189987	0.794945
625.52	0.189209	0.794067
626.04	0.180435	0.793533
626.56	0.191895	0.793114
627.08	0.193619	0.794182
627.60	0.191818	0.793457
628.12	0.189651	0.792542
628.64	0.188492	0.792351
629.16	0.193024	0.791969
629.68	0.184937	0.793266
630.20	0.199478	0.792465
630.72	0.186081	0.791588
631.24	0.196304	0.790443
631.76	0.189713	0.790672
632.28	0.197372	0.791740
632.80	0.193253	0.790253
633.32	0.191803	0.789299
633.84	0.196533	0.790405
634.36	0.196823	0.788498
634.88	0.194031	0.790939
635.41	0.189223	0.788215
635.94	0.193580	0.787708
636.46	0.198288	0.787849
636.98	0.193665	0.788002
637.50	0.192780	0.788803
638.02	0.198486	0.787888
638.54	0.190689	0.786972
639.06	0.196060	0.785675
639.58	0.196823	0.785751
640.10	0.189484	0.787888
640.62	0.196793	0.786629
641.14	0.191071	0.785637
641.66	0.196518	0.786133
642.18	0.197495	0.785751
642.70	0.196106	0.785637
643.22	0.194763	0.784111
643.74	0.199219	0.783310
644.27	0.196487	0.784721
644.78	0.196259	0.783615
645.30	0.202957	0.783997
645.82	0.196869	0.782547
646.34	0.189758	0.783615
646.86	0.204010	0.783234
647.39	0.192459	0.782394
647.91	0.194824	0.782394
648.43	0.191208	0.783234
648.94	0.201874	0.783234
649.46	0.202850	0.782318
649.98	0.200241	0.781822
650.50	0.201141	0.780716
651.03	0.201216	0.778476
651.56	0.207992	0.782234
652.09	0.198273	0.778809
652.61	0.202469	0.780525
653.13	0.199493	0.780602
653.66	0.201416	0.780233
654.18	0.204215	0.779744
654.71	0.200130	0.778117
655.23	0.201355	0.777855
655.76	0.204712	0.779228
656.29	0.194319	0.777251
656.82	0.204056	0.777817
657.34	0.201294	0.778198
657.86	0.196259	0.777626
658.38	0.200912	0.778389
658.90	0.197372	0.775337
659.42	0.200211	0.776367
659.94	0.202026	0.778122
660.46	0.203140	0.776901
660.98	0.202271	0.775757
661.51	0.204239	0.775871
662.03	0.197250	0.774384
662.55	0.191605	0.775337
663.07	0.202026	0.773735
663.59	0.204346	0.775833
664.11	0.197800	0.774231
664.63	0.199066	0.774078
665.15	0.211380	0.772362
665.67	0.200623	0.772896
666.19	0.202240	0.774117
666.71	0.201065	0.773659
667.24	0.228705	0.773099
667.76	0.205231	0.774193
668.28	0.189697	0.771942
668.81	0.189499	0.771408
669.33	0.190088	0.771444
669.85	0.203552	0.771179
670.38	0.197403	0.770645
670.90	0.202942	0.771179
671.42	0.200119	0.771828
671.94	0.201965	0.769730
672.46	0.200775	0.769806
672.98	0.201202	0.771179
673.50	0.208631	0.771021
674.02	0.209945	0.768610
674.54	0.201645	0.768814
675.06	0.202713	0.767517
675.58	0.206436	0.767670
676.10	0.203094	0.767441
676.62	0.199493	0.767822
677.15	0.206604	0.766792
677.67	0.210373	0.766411
678.19	0.213455	0.769043
678.71	0.212219	0.767441
679.23	0.206314	0.765533
679.75	0.200653	0.765533
680.27	0.213852	0.765610
680.79	0.203506	0.766716
681.31	0.201141	0.766830
681.83	0.205536	0.765152
682.35	0.205322	0.764732
682.87	0.205246	0.764503
683.40	0.217224	0.765305
683.93	0.210247	0.764034
684.45	0.202042	0.764160
684.97	0.212009	0.763254
685.49	0.205093	0.763512
686.01	0.207962	0.764580
686.53	0.216599	0.764351
687.05	0.206039	0.761986
687.57	0.213745	0.762672
688.09	0.212631	0.761948
688.61	0.208618	0.762329
689.13	0.207397	0.762901
689.65	0.213058	0.760918
690.18	0.210270	0.761882
690.70	0.211731	0.761528
691.22	0.210205	0.760117
691.74	0.212051	0.759468
692.26	0.205353	0.760117
692.78	0.199768	0.761528
693.30	0.213104	0.760612
693.82	0.213104	0.759773
694.34	0.206238	0.758286
694.86	0.211700	0.758743
695.38	0.217056	0.759888
695.90	0.211182	0.758057
696.42	0.210678	0.756721
696.94	0.213440	0.756950
697.46	0.211746	0.757179
697.98	0.211777	0.758705
698.50	0.212814	0.757866
699.02	0.207718	0.755272
699.54	0.216415	0.756226
700.06	0.213287	0.754776
700.58	0.213303	0.756035
701.10	0.212219	0.756950
701.62	0.209396	0.754929
702.14	0.219223	0.754852
702.66	0.214447	0.754623
703.18	0.212585	0.756531
703.70	0.216476	0.755730
704.22	0.211502	0.753899
704.74	0.221313	0.752945
705.26	0.221390	0.752220
705.78	0.210709	0.754166
706.30	0.205582	0.754547
706.82	0.220490	0.752945
707.34	0.214890	0.752296
707.86	0.213440	0.751724
708.38	0.211090	0.751686
708.90	0.215714	0.751877
709.42	0.216019	0.752068
709.94	0.213303	0.751038
710.46	0.214508	0.751381
710.98	0.205688	0.750313
711.50	0.213898	0.750961
712.02	0.215530	0.750389
712.54	0.207916	0.749550
713.06	0.214813	0.748940
713.58	0.214157	0.749016
714.10	0.211777	0.749664
714.62	0.221237	0.750084
715.14	0.220939	0.747618
715.66	0.220089	0.747897
716.19	0.210055	0.747858
716.71	0.225065	0.746826
717.39	0.211100	0.749308
718.03	0.217867	0.747587
718.55	0.221405	0.746880
719.07	0.219360	0.746422
719.59	0.219009	0.745926
720.11	0.220123	0.744820
720.64	0.215775	0.746002
721.16	0.218388	0.744983
721.69	0.225885	0.742187
722.21	0.219315	0.744362
722.73	0.211349	0.743866
723.25	0.214279	0.744362
723.77	0.212296	0.744972
724.29	0.215469	0.744781
724.81	0.214035	0.742722
725.33	0.207870	0.743141
725.85	0.218750	0.740852
726.37	0.226120	0.742416
726.89	0.219009	0.743484
727.41	0.210464	0.742836
727.93	0.222351	0.741425
728.45	0.216034	0.740700
728.98	0.211930	0.740641
729.50	0.212072	0.742384
730.02	0.221695	0.740416
730.56	0.222015	0.739555
731.07	0.216561	0.738652
731.59	0.219629	0.740275
732.11	0.228302	0.738754
732.63	0.229218	0.738411
733.15	0.213440	0.738144
733.67	0.216751	0.738754
734.19	0.219223	0.740051
734.71	0.225632	0.739212
735.24	0.223145	0.738411
735.76	0.224335	0.739555
736.28	0.219254	0.737801
736.80	0.220688	0.736732
737.33	0.222824	0.736694
737.86	0.213730	0.737724
738.38	0.220978	0.736237
738.90	0.235336	0.738840
739.42	0.219745	0.736084
739.94	0.217969	0.736287
740.46	0.228532	0.737467
740.99	0.225684	0.736979
741.51	0.223633	0.735493
742.04	0.229297	0.734090
742.57	0.215080	0.733603
743.09	0.217985	0.731323
743.61	0.230437	0.732855
744.13	0.223286	0.733643
744.66	0.227901	0.731752
745.18	0.222900	0.733376
745.70	0.226257	0.734520
746.22	0.224289	0.732422
746.74	0.223969	0.732536
747.26	0.225388	0.732117
747.78	0.230835	0.733730
748.31	0.224792	0.729485
748.83	0.225854	0.732146
749.35	0.209778	0.732574
749.87	0.229843	0.731125
750.39	0.214493	0.731239
750.92	0.217965	0.729021
751.45	0.226484	0.729154
751.97	0.228134	0.730247
752.49	0.221711	0.731792
753.02	0.223328	0.729637
753.54	0.226822	0.731354
754.06	0.226944	0.730629
754.58	0.228653	0.728912
755.12	0.230412	0.728713
755.64	0.230485	0.729587
756.16	0.217773	0.726929
756.68	0.226421	0.726673
757.21	0.229870	0.727933
757.73	0.221313	0.727005
758.25	0.230255	0.726852
758.77	0.229263	0.726051
759.30	0.225732	0.727458
759.82	0.224919	0.726766
760.35	0.238449	0.724869
760.87	0.225250	0.727615
761.40	0.217080	0.726200
761.93	0.231820	0.725952
762.45	0.223969	0.725021
762.97	0.217529	0.723877
763.49	0.220057	0.723838
764.02	0.223602	0.725861
764.54	0.233740	0.725586
765.06	0.235458	0.723534
765.59	0.215544	0.725464
766.14	0.231745	0.723523
766.66	0.227966	0.722580
767.18	0.221680	0.724487
767.70	0.229065	0.723686
768.22	0.220215	0.723190
768.74	0.221176	0.724349
769.26	0.224960	0.723076
769.79	0.229083	0.722144
770.31	0.229828	0.723152
770.83	0.231293	0.721512
771.35	0.224335	0.721703
771.87	0.232697	0.720673
772.39	0.230255	0.719948
772.91	0.226657	0.721790
773.43	0.218185	0.720749
773.95	0.237457	0.719528
774.47	0.228405	0.719034
774.99	0.229111	0.719681
775.51	0.229645	0.721092
776.03	0.229874	0.720749
776.57	0.232138	0.718128
777.10	0.227634	0.719230
777.62	0.230408	0.719795
778.14	0.234756	0.718231
778.66	0.237396	0.717659
779.18	0.235107	0.716400
779.70	0.224919	0.716227
780.22	0.227341	0.717621
780.74	0.232315	0.715828
781.26	0.224515	0.717813
781.78	0.226013	0.718956
782.31	0.238234	0.715883
782.83	0.232404	0.717730
783.35	0.231445	0.717468
783.87	0.231871	0.714544
784.39	0.239594	0.715141
784.91	0.238754	0.714645
785.43	0.235291	0.714989
785.95	0.233826	0.717506
786.47	0.219391	0.715218
786.99	0.241074	0.714531
787.51	0.239914	0.714607
788.03	0.239227	0.713615
788.55	0.231796	0.714035
789.07	0.232452	0.714111
789.59	0.231049	0.713425
790.11	0.229004	0.713692
790.63	0.236298	0.711899
791.15	0.238586	0.714340
791.67	0.241150	0.715065
792.19	0.224838	0.713196
792.71	0.232605	0.711441
793.23	0.229996	0.712585
793.75	0.241104	0.711060
794.27	0.233185	0.713234
794.79	0.230499	0.712090
795.31	0.230072	0.711098
795.83	0.242172	0.710983
796.35	0.238983	0.711021
796.87	0.235184	0.711670
797.39	0.242783	0.710945
797.91	0.237885	0.711098
798.43	0.227997	0.709991
798.95	0.244482	0.707682
799.47	0.236649	0.709877
799.99	0.234421	0.710945
800.51	0.237885	0.708809
801.03	0.238220	0.708351
801.55	0.239227	0.708618
802.07	0.239685	0.706940
802.59	0.235016	0.709038
803.11	0.242584	0.708923
803.63	0.232880	0.708351
804.15	0.242090	0.707926
804.67	0.235367	0.707436
805.22	0.237994	0.705351
805.74	0.235733	0.705757
806.26	0.233963	0.706482
806.78	0.235245	0.706673
807.30	0.252487	0.708466
807.82	0.236740	0.706367
808.34	0.239395	0.706100
808.86	0.236877	0.705032
809.38	0.238907	0.705566
809.90	0.248886	0.706482
810.42	0.239044	0.705605
810.94	0.239197	0.705910
811.46	0.237488	0.703964
811.98	0.235931	0.703392
812.50	0.238968	0.704803
813.02	0.234634	0.706139
813.54	0.252762	0.702400
814.06	0.240768	0.703850
814.58	0.242569	0.704041
815.10	0.237564	0.703468
815.62	0.236267	0.703087
816.14	0.250183	0.703201
816.66	0.240997	0.702438
817.19	0.240817	0.702377
817.71	0.228424	0.701904
818.23	0.221054	0.701027
818.75	0.238403	0.703201
819.27	0.250397	0.703011
819.79	0.248978	0.701141
820.31	0.244659	0.701447
820.83	0.237930	0.699844
821.35	0.243439	0.701981
821.87	0.248596	0.700722
822.39	0.240662	0.700226
822.91	0.252289	0.700111
823.43	0.246658	0.699654
823.95	0.245682	0.699081
824.47	0.245331	0.701942
824.99	0.243484	0.699158
825.51	0.247467	0.699501
826.03	0.244965	0.698166
826.55	0.241013	0.698471
827.07	0.238434	0.698776
827.60	0.240860	0.697861
828.12	0.239029	0.699005
828.64	0.242599	0.700264
829.16	0.251984	0.698891
829.68	0.242203	0.697174
830.20	0.240387	0.696640
830.72	0.241364	0.696182
831.24	0.239761	0.696983
831.76	0.233948	0.697594
832.28	0.241745	0.695953
832.80	0.247620	0.696487
833.32	0.244080	0.695190
833.84	0.242111	0.695381
834.36	0.245453	0.696602
834.88	0.247330	0.695000
835.40	0.242859	0.694351
835.92	0.243210	0.693398
836.44	0.240524	0.693970
836.96	0.245895	0.695114
837.48	0.239410	0.694847
838.00	0.218155	0.694656
838.52	0.237930	0.693092
839.04	0.257477	0.692253
839.56	0.250519	0.693169
840.08	0.245331	0.695648
840.60	0.247177	0.693054
841.12	0.245224	0.692940
841.64	0.258682	0.692787
842.16	0.250458	0.693092
842.68	0.225922	0.693932
843.20	0.263580	0.692596
843.72	0.247467	0.691566
844.24	0.250763	0.691109
844.76	0.255997	0.691185
845.28	0.248978	0.691948
845.80	0.242996	0.691414
846.32	0.248367	0.690041
846.84	0.249527	0.690765
847.36	0.248398	0.690155
847.88	0.245911	0.691376
848.40	0.226257	0.691299
848.92	0.256577	0.689507
849.44	0.258347	0.688477
849.96	0.251236	0.687485
850.48	0.245850	0.688553
851.00	0.248306	0.690269
851.52	0.245041	0.689087
852.04	0.249954	0.688820
852.56	0.255066	0.687523
853.08	0.243729	0.687256
853.60	0.253784	0.688858
854.12	0.247833	0.689049
854.64	0.244827	0.687637
855.16	0.235107	0.687103
855.68	0.255295	0.686531
856.20	0.246368	0.687218
856.72	0.242416	0.687027
857.24	0.251572	0.685959
857.76	0.249222	0.686684
858.28	0.241226	0.686035
858.80	0.249680	0.687027
859.32	0.248123	0.686569
859.84	0.244080	0.682793
860.36	0.239563	0.684662
860.88	0.257095	0.684357
861.40	0.249069	0.685425
861.92	0.235397	0.685768
862.44	0.257034	0.684013
862.96	0.261536	0.684280
863.48	0.243790	0.684090
864.00	0.243622	0.684700
864.52	0.252258	0.684967
865.04	0.255173	0.683441
865.56	0.246735	0.683479
866.08	0.254547	0.681915
866.60	0.250641	0.683136
867.12	0.265442	0.683937
867.64	0.262146	0.682487
868.16	0.252579	0.681992
868.68	0.243698	0.681572
869.20	0.256393	0.681000
869.72	0.239304	0.683479
870.24	0.270111	0.683022
870.76	0.275284	0.680084
871.28	0.252350	0.680962
871.80	0.257492	0.678902
872.32	0.258011	0.681038
872.84	0.253952	0.682297
873.36	0.250854	0.680771
873.88	0.257843	0.679016
874.40	0.253632	0.679131
874.92	0.260605	0.681038
875.44	0.246002	0.681038
875.96	0.248550	0.681343
876.48	0.268326	0.678291
877.00	0.247055	0.678062
877.52	0.265671	0.678062
878.04	0.258469	0.679893
878.56	0.262466	0.678902
879.08	0.254303	0.678101
879.60	0.260712	0.677795
880.12	0.251511	0.677528
880.64	0.237503	0.677376
881.17	0.263275	0.676498
881.69	0.252136	0.676460
882.21	0.243439	0.678520
882.74	0.231308	0.675774
883.26	0.253159	0.677452
883.78	0.251404	0.678444
884.30	0.261658	0.676041
884.82	0.265213	0.676003
885.34	0.247162	0.675125
885.86	0.247009	0.675087
886.38	0.268158	0.677414
886.90	0.262909	0.675507
887.42	0.250992	0.674324
887.94	0.260193	0.673828
888.46	0.268967	0.673828
888.98	0.255753	0.675087
889.50	0.257233	0.675774
890.02	0.262589	0.674667
890.54	0.265701	0.674057
891.06	0.252747	0.672112
891.58	0.257370	0.674095
892.10	0.256104	0.675583
892.62	0.259018	0.673409
893.14	0.245392	0.673409
893.66	0.268372	0.671997
894.18	0.262436	0.673065
894.70	0.262909	0.673904
895.22	0.265564	0.672264
895.74	0.253342	0.671539
896.26	0.273178	0.673027
896.78	0.268036	0.671158
897.30	0.253876	0.671844
897.82	0.258514	0.672836
898.34	0.266907	0.671005
898.86	0.259308	0.670319
899.38	0.247131	0.669708
899.90	0.251236	0.671082
900.42	0.259506	0.672073
900.94	0.260376	0.670586
901.46	0.265717	0.669785
901.98	0.258606	0.670013
902.50	0.263947	0.670280
903.02	0.265625	0.670662
903.54	0.262375	0.668640
904.06	0.256500	0.669594
904.58	0.256912	0.669403
905.10	0.260742	0.667343
905.62	0.239349	0.668869
906.14	0.253067	0.668678
906.66	0.256424	0.667610
907.18	0.253479	0.668640
907.70	0.271774	0.667000
908.22	0.265472	0.668182
908.74	0.265396	0.668945
909.26	0.264587	0.666656
909.78	0.261978	0.667496
910.30	0.255722	0.666122
910.82	0.258896	0.666847
911.34	0.253296	0.668030
911.86	0.257141	0.666847
912.38	0.267899	0.665932
912.90	0.262894	0.665588
913.42	0.245758	0.665627
913.94	0.269608	0.667038
914.46	0.265869	0.666046
914.98	0.266281	0.664749
915.50	0.269409	0.664062
916.02	0.264236	0.663719
916.54	0.265854	0.665512
917.06	0.276093	0.664787
917.58	0.260681	0.663490
918.10	0.244125	0.664215
918.62	0.259201	0.662537
919.14	0.264633	0.663986
919.66	0.270065	0.664749
920.18	0.253021	0.663528
920.70	0.256882	0.662346
921.22	0.263458	0.661736
921.74	0.266815	0.662460
922.26	0.263275	0.664253
922.78	0.259277	0.663528
923.30	0.273712	0.661621
923.82	0.257599	0.660477
924.34	0.274628	0.660400
924.86	0.261429	0.663452
925.38	0.258011	0.662460
925.90	0.278885	0.661125
926.42	0.266663	0.660172
926.94	0.273376	0.660782
927.46	0.268600	0.662422
927.98	0.277771	0.661163
928.50	0.263107	0.659866
929.02	0.262543	0.660248
929.54	0.256592	0.658913
930.06	0.272491	0.660477
930.58	0.271820	0.660172
931.10	0.273483	0.659142
931.62	0.265305	0.659904
932.14	0.265961	0.658264
932.66	0.257950	0.659370
933.18	0.266251	0.660782
933.70	0.268005	0.657883
934.22	0.268478	0.657539
934.74	0.265854	0.657387
935.26	0.275116	0.658188
935.78	0.273849	0.659447
936.30	0.265549	0.657997
936.82	0.267807	0.656662
937.34	0.270950	0.655403
937.86	0.270920	0.656509
938.38	0.266068	0.658264
938.90	0.275101	0.657272
939.42	0.258667	0.658188
939.94	0.263336	0.656815
940.46	0.277176	0.655937
940.98	0.272522	0.654945
941.50	0.277466	0.655746
942.02	0.256363	0.657196
942.54	0.275177	0.656891
943.06	0.265121	0.655327
943.58	0.266342	0.655670
944.10	0.255966	0.653343
944.63	0.271881	0.654869
945.15	0.260956	0.657043
945.66	0.264709	0.654297
946.18	0.280655	0.653648
946.70	0.262909	0.652466
947.22	0.266815	0.652924
947.74	0.273178	0.655403
948.26	0.265793	0.654221
948.78	0.265564	0.652428
949.30	0.274277	0.652771
949.82	0.257874	0.653000
950.34	0.268188	0.654144
950.86	0.264526	0.653343
951.38	0.277786	0.652275
951.90	0.279480	0.651512
952.42	0.270050	0.652618
952.95	0.274918	0.651970
953.47	0.282227	0.651550
953.99	0.261566	0.651016
954.51	0.273544	0.653572
955.03	0.279922	0.650787
955.55	0.269287	0.650978
956.07	0.275818	0.649529
956.59	0.280487	0.650482
957.11	0.282684	0.652504
957.63	0.263718	0.650558
958.15	0.255936	0.649643
958.67	0.280029	0.649719
959.19	0.276169	0.649033
959.71	0.274277	0.651093
960.23	0.266357	0.650558
960.75	0.266983	0.648384
961.27	0.283386	0.648918
961.79	0.265182	0.648193
962.31	0.274841	0.650063
962.83	0.288391	0.648766
963.35	0.261780	0.648460
963.87	0.266006	0.648003
964.39	0.265717	0.647278
964.91	0.271881	0.647697
965.43	0.276154	0.648994
965.95	0.272842	0.647316
966.47	0.255096	0.647125
967.00	0.285339	0.648384
967.52	0.280548	0.646248
968.04	0.279327	0.646629
968.56	0.283508	0.647011
969.08	0.267624	0.646896
969.60	0.271240	0.647392
970.12	0.283203	0.646095
970.64	0.288879	0.645180
971.17	0.276855	0.646667
971.69	0.282104	0.646019
972.21	0.280807	0.645981
972.73	0.277527	0.644188
973.25	0.283936	0.646172
973.77	0.279953	0.646400
974.29	0.284714	0.643768
974.81	0.264481	0.645027
975.33	0.283310	0.643044
975.85	0.275406	0.644073
976.37	0.281479	0.645790
976.89	0.273727	0.644379
977.41	0.253143	0.643158
977.93	0.274414	0.643044
978.45	0.261780	0.643845
978.97	0.277466	0.643616
979.49	0.250122	0.643806
980.01	0.279709	0.642090
980.53	0.284225	0.642166
981.05	0.284622	0.642281
981.57	0.287506	0.643044
982.09	0.269424	0.643387
982.61	0.287048	0.641556
983.13	0.282196	0.641327
983.65	0.287262	0.642395
984.17	0.254761	0.642319
984.69	0.270798	0.642357
985.21	0.278534	0.640869
985.73	0.282776	0.640259
986.25	0.282684	0.640640
986.77	0.292099	0.639648
987.29	0.285950	0.642319
987.81	0.257217	0.640831
988.33	0.275040	0.638809
988.85	0.268478	0.639992
989.37	0.282608	0.639839
989.89	0.283844	0.640373
990.41	0.284729	0.639725
990.93	0.288162	0.638046
991.45	0.274826	0.638046
991.97	0.280319	0.637856
992.49	0.286819	0.638046
993.01	0.274292	0.639305
993.53	0.283127	0.638084
994.05	0.282303	0.637817
994.57	0.285431	0.635757
995.09	0.292465	0.637283
995.61	0.280884	0.638809
996.13	0.287643	0.637894
996.65	0.264923	0.637474
997.17	0.280533	0.636177
997.69	0.280701	0.638351
998.21	0.287613	0.638695
998.73	0.274399	0.637169
999.25	0.289291	0.636253
999.77	0.284500	0.636559
1000.29	0.288773	0.635719
1000.81	0.286682	0.638123
1001.34	0.281113	0.635757
1001.86	0.281204	0.635376
1002.38	0.282181	0.636368
1002.90	0.288010	0.635071
1003.42	0.279129	0.634537
1003.94	0.281052	0.633316
1004.46	0.279510	0.634308
1004.98	0.273346	0.636482
1005.50	0.286804	0.635033
1006.02	0.271057	0.634117
1006.54	0.285767	0.633469
1007.06	0.291672	0.632820
1007.58	0.284134	0.635452
1008.10	0.288223	0.633812
1008.62	0.290604	0.633278
1009.14	0.280014	0.633087
1009.66	0.289383	0.632019
1010.18	0.267212	0.633202
1010.70	0.282822	0.633659
1011.22	0.289719	0.632324
1011.74	0.270782	0.632668
1012.26	0.292206	0.630379
1012.78	0.287933	0.633621
1013.30	0.285034	0.632935
1013.82	0.280457	0.632057
1014.34	0.280762	0.630646
1014.86	0.265305	0.631332
1015.38	0.301392	0.631981
1015.90	0.289154	0.630531
1016.42	0.256210	0.631142
1016.94	0.275162	0.630226
1017.46	0.283524	0.628700
1017.98	0.253891	0.629845
1018.50	0.253891	0.631409
1019.02	0.256149	0.630035
1019.54	0.249069	0.629845
1020.06	0.277206	0.627594
1020.58	0.290298	0.629616
1021.10	0.253387	0.630760
1021.62	0.261078	0.628700
1022.14	0.287888	0.630836
1022.66	0.263336	0.629425
1023.18	0.246780	0.628777
1023.70	0.271591	0.627708
1024.22	0.260651	0.627899
1024.74	0.279663	0.630913
1025.26	0.279739	0.628510
1025.78	0.283066	0.628319
1026.30	0.270706	0.626984
1026.82	0.279083	0.627899
1027.34	0.288086	0.629387
1027.86	0.280457	0.627632
1028.38	0.294159	0.626755
1028.90	0.282730	0.626106
1029.42	0.257874	0.626259
1029.94	0.294205	0.627632
1030.46	0.296951	0.626526
1030.98	0.288651	0.625916
1031.50	0.285446	0.625801
1032.03	0.259583	0.626488
1032.55	0.282639	0.627441
1033.06	0.199905	0.624466
1033.58	0.262085	0.625458
1034.10	0.304413	0.625267
1034.62	0.299545	0.625839
1035.14	0.282135	0.627823
1035.66	0.294861	0.625839
1036.19	0.155258	0.625877
1036.71	0.267120	0.625992
1037.23	0.296280	0.624275
1037.75	0.292160	0.624199
1038.27	0.280472	0.622406
1038.79	0.287659	0.625076
1039.31	0.301620	0.623970
1039.83	0.288055	0.623474
1040.35	0.272308	0.622215
1040.87	0.290939	0.621948
1041.39	0.290421	0.623970
1041.91	0.281250	0.624275
1042.43	0.303879	0.622482
1042.95	0.277939	0.621834
1043.47	0.297882	0.621681
1043.99	0.278748	0.622368
1044.51	0.281189	0.623474
1045.03	0.299789	0.620842
1045.55	0.306381	0.620842
1046.07	0.277328	0.621376
1046.59	0.298553	0.622139
1047.11	0.304611	0.623093
1047.63	0.289932	0.620384
1048.15	0.297379	0.620842
1048.67	0.287735	0.619850
1049.19	0.289047	0.622177
1049.71	0.280823	0.622902
1050.23	0.295563	0.619812
1050.75	0.286728	0.620499
1051.27	0.282608	0.619431
1051.79	0.293747	0.621605
1052.31	0.297272	0.620880
1052.83	0.302841	0.619087
1053.35	0.309860	0.618057
1053.87	0.301758	0.618668
1054.39	0.278702	0.620766
1054.91	0.302551	0.619926
1055.43	0.302826	0.619202
1055.95	0.292984	0.617714
1056.47	0.300262	0.617867
1056.99	0.309875	0.619812
1057.51	0.301941	0.618401
1058.03	0.277466	0.617676
1058.55	0.278946	0.617294
1059.07	0.296509	0.617905
1059.59	0.297501	0.619354
1060.12	0.308731	0.616837
1060.64	0.302597	0.617485
1061.16	0.301590	0.618286
1061.68	0.290298	0.616684
1062.20	0.299103	0.616226
1062.72	0.290726	0.615158
1063.24	0.287811	0.616684
1063.76	0.306976	0.618019
1064.28	0.303711	0.615158
1064.80	0.291229	0.615463
1065.32	0.292694	0.616074
1065.84	0.301758	0.617638
1066.36	0.310959	0.616570
1066.88	0.306396	0.614777
1067.40	0.280502	0.614777
1067.92	0.306152	0.614586
1068.44	0.309799	0.615196
1068.96	0.239059	0.615158
1069.48	0.272324	0.614128
1070.00	0.261826	0.614281
1070.52	0.288101	0.612984
1071.04	0.285492	0.615578
1071.56	0.300598	0.614204
1072.08	0.263763	0.612068
1072.60	0.298340	0.612640
1073.12	0.279800	0.613403
1073.64	0.291672	0.614281
1074.16	0.297501	0.614014
1074.68	0.286484	0.612335
1075.20	0.296158	0.611839
1075.72	0.298538	0.612488
1076.24	0.270706	0.613823
1076.76	0.298828	0.613708
1077.28	0.300797	0.611649
1077.80	0.295364	0.611000
1078.32	0.285278	0.610313
1078.84	0.301361	0.613556
1079.36	0.291168	0.611992
1079.88	0.307632	0.611649
1080.40	0.294373	0.610580
1080.92	0.290848	0.611763
1081.44	0.291138	0.612869
1081.96	0.310822	0.613098
1082.48	0.304932	0.610695
1083.00	0.292419	0.610161
1083.52	0.298599	0.610771
1084.04	0.298386	0.611877
1084.56	0.311646	0.609932
1085.08	0.299988	0.608864
1085.60	0.291458	0.608482
1086.12	0.290878	0.608788
1086.64	0.308258	0.610428
1087.16	0.279175	0.608864
1087.68	0.306961	0.608978
1088.20	0.297363	0.608749
1088.72	0.305099	0.608673
1089.24	0.305420	0.609550
1089.76	0.300095	0.608635
1090.28	0.284103	0.608253
1090.80	0.309006	0.606384
1091.32	0.302917	0.608444
1091.84	0.305283	0.608597
1092.36	0.306107	0.606918
1092.88	0.297302	0.606575
1093.40	0.307388	0.606613
1093.92	0.301880	0.607300
1094.44	0.295700	0.606842
1094.96	0.311356	0.605888
1095.48	0.270889	0.606613
1096.00	0.269028	0.606422
1096.52	0.339462	0.607643
1097.04	0.284637	0.606651
1097.56	0.254364	0.605774
1098.08	0.249084	0.605316
1098.60	0.237976	0.605240
1099.12	0.278549	0.607147
1099.64	0.222870	0.606651
1100.16	0.262589	0.603943
1100.68	0.286499	0.604324
1101.20	0.227173	0.604897
1101.72	0.275635	0.606079
1102.24	0.324341	0.604668
1102.76	0.244370	0.603790
1103.28	0.287216	0.602417
1103.80	0.271088	0.604630
1104.32	0.213364	0.606308
1104.84	0.293396	0.604515
1105.37	0.302444	0.604134
